Tweet," ""What's your favorite on the list? https://t.co/WQApwOYvsx""",1
Reply," '@SocialnnFilm_TV I\xe2\x80\x99m torn between #ItMovie, #BladeRunner2049, and #Life !!'",1
Tweet," 'RT &amp; FOLLOW for a chance to #win an #ITMovie inspired t-shirt, courtesy of @DarkBunnyTees. #Halloween #competition\xe2\x80\xa6 https://t.co/vWFxxoe1lO'",1
Reply, 'RT @thncom: https://t.co/oH9almHGXG #ITMovie \xf0\x9f\x93\xb8\xf0\x9f\x8c\x8a\xf0\x9f\x93\xaf\xf0\x9f\x8f\xae',1
Reply, 'RT @ITMovieOfficial: Beep Beep Richie. | @FinnSkata is loudmouth Richie. #ITMovie https://t.co/xpWqTAA0CO',1
Reply," 'RT @MrRobertGray: \xe2\x80\x9cMr. Baldo\xe2\x80\x9c \xf0\x9f\xa4\xa1\xf0\x9f\x8e\x88(I had so much fun making that faux #itmovie / #strangerthings  #crossover #teaser trailer,that I had to do\xe2\x80\xa6'",1
Reply, 'RT @SophiaLillisBR: Red Velvet \n#sophialillis #itmovie #itacoisa https://t.co/xG8SwJgCh6',1
Reply," 'RT @jcarlosbadillo: Ojala cuiden mucho a los ni\xc3\xb1os actores de #ItMovie y #StrengerThings2 , para que en algunos a\xc3\xb1os no estemos leyendo sus\xe2\x80\xa6'",1
Reply," 'RT @ITMovieOfficial: From page to screen, @stephenking explores the battle between good and evil in #ITMovie. Get tickets now: https://t.co\xe2\x80\xa6'",1
Reply," 'RT @jcarlosbadillo: Ojala cuiden mucho a los ni\xc3\xb1os actores de #ItMovie y #StrengerThings2 , para que en algunos a\xc3\xb1os no estemos leyendo sus\xe2\x80\xa6'",1
Reply," ""RT @thncom: Don't forget to RT &amp; FOLLOW for a chance to #win an #ITMovie inspired t-shirt, from @DarkBunnyTees. #competition #giveaway\n\nEnd\xe2\x80\xa6""",1
Reply," ""RT @thncom: Don't forget to RT &amp; FOLLOW for a chance to #win an #ITMovie inspired t-shirt, from @DarkBunnyTees. #competition #giveaway\n\nEnd\xe2\x80\xa6""",1
Reply," ""RT @thncom: Don't forget to RT &amp; FOLLOW for a chance to #win an #ITMovie inspired t-shirt, from @DarkBunnyTees. #competition #giveaway\n\nEnd\xe2\x80\xa6""",1
Reply," ""RT @thncom: Don't forget to RT &amp; FOLLOW for a chance to #win an #ITMovie inspired t-shirt, from @DarkBunnyTees. #competition #giveaway\n\nEnd\xe2\x80\xa6""",1
Reply," 'RT @MrRobertGray: \xe2\x80\x9cMr. Baldo\xe2\x80\x9c \xf0\x9f\xa4\xa1\xf0\x9f\x8e\x88(I had so much fun making that faux #itmovie / #strangerthings  #crossover #teaser trailer,that I had to do\xe2\x80\xa6'",1
Reply," 'RT @Holden7c: ""You\'re one of us now...""\n#ITMovie #It #Itmovie2017 https://t.co/iufzyhDV9z'",1
Reply, 'I definitely prefer the new one! #ITMovie #Pennywise https://t.co/yT0wOQlHsK',1
Reply," '""You\'re one of us now...""\n#ITMovie #It #Itmovie2017 https://t.co/iufzyhDV9z'",1
Tweet, '@markellislive @clarkewolfe @JonSchnepp @AshleyMova\n#Avatar only made $77M opening weekend b/c a MASSIVE SNOWSTORM\xe2\x80\xa6 https://t.co/Zz2ZL0DUb7',-1
Reply," '@markellislive @clarkewolfe @JonSchnepp @AshleyMova The best #ITMovie: Chapter 2 casting list is mine, not just b/c\xe2\x80\xa6 https://t.co/gIGvQd02vk'",1
Tweet," ""Don't forget to RT &amp; FOLLOW for a chance to #win an #ITMovie inspired t-shirt, from @DarkBunnyTees. #competition\xe2\x80\xa6 https://t.co/cqE0DDXwO0""",1
Reply, '@thncom @DarkBunnyTees Ah Wow Count us in please as my lovely Man would be absolutely Chuffed \xf0\x9f\x92\x9c\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd#ITMovie',-1
Reply, 'RT @ITMovieOfficial: Beep Beep Richie. | @FinnSkata is loudmouth Richie. #ITMovie https://t.co/xpWqTAA0CO',1
Tweet," ""With $677.5M, 'It\xe2\x80\x99 has surpassed 'The Sixth Sense\xe2\x80\x99 and is now the highest grossing horror movie of all-time! https://t.co/Qr2DZS1iJF""",1
Reply, '@PopCrave @ITMovieOfficial \xf0\x9f\xa4\xa1\xf0\x9f\x8e\x88\xf0\x9f\x94\xaa #ITMovie https://t.co/gVOu5KYAyy',1
Tweet, '\xe2\x80\x98Stranger Things\xe2\x80\x99 Creators On The Bob Newby \xe2\x80\x98IT\xe2\x80\x99 Connection https://t.co/PjnN28XEKQ https://t.co/m8EHLroiI5',1
Reply, '@heroichollywood I think Mr Baldo is Pennywise the clown from #ITMovie #StrangerThings',-1
Tweet, 'My 2 year old sister is in love with @PennyWise198697 she can reenact the opening scene with Georgie lol',1
Reply, '@PennyWise198697 #ITMovie',1
Tweet," 'RT &amp; FOLLOW for a chance to #win an #ITMovie inspired t-shirt, courtesy of @DarkBunnyTees. #Halloween #competition\xe2\x80\xa6 https://t.co/FyHF1NlR19'",1
Reply, '@thncom @DarkBunnyTees Would love this #ITMovie Tee #Win',1
Reply, 'RT @ITMovieOfficial: Beep Beep Richie. | @FinnSkata is loudmouth Richie. #ITMovie https://t.co/xpWqTAA0CO',1
Reply," 'RT @MrRobertGray: \xe2\x80\x9cMr. Baldo\xe2\x80\x9c \xf0\x9f\xa4\xa1\xf0\x9f\x8e\x88(I had so much fun making that faux #itmovie / #strangerthings  #crossover #teaser trailer,that I had to do\xe2\x80\xa6'",1
