Tweet," ""It's #Friyay! And we have that #FridayFeeling for someone to win a #FreebieFriday! To enter follow &amp; RT to #win \xc2\xa310\xe2\x80\xa6 https://t.co/43DrGjjkT2""",1
Reply, '@FeelGoodContact #FridayFeeling - I have it every day of the week!',-1
Reply, 'RT @way_of_living1: #RahulGSTimpact \n#FridayFeeling \n\xe0\xa4\xb8\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xad\xe0\xa4\x97\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xb9\xe0\xa5\x88\n\xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xa8 \xe0\xa4\xb5\xe0\xa4\xb9 \xe0\xa4\x95\xe0\xa5\x8c\xe0\xa4\xa8 \xe0\xa4\xb5 \xe0\xa4\x95\xe0\xa4\xb9\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88\n \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f\n\xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa5\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa7\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa5\x88\xe2\x80\xa6',1
Reply, 'RT @eissolomon11: Watch \xe2\xac\x87\xef\xb8\x8fTrump Supporters Crash Crybabies Protest &amp; Dance on Salty Liberal Tears \xf0\x9f\x98\x82  #VeteransDay #FridayFeeling #USMC #Sat\xe2\x80\xa6',1
Reply, 'RT @MachineMartUK: FOLLOW &amp; RT to get that #FridayFeeling and a chance to #win our #FreebieFriday #giveaway. T&amp;C\xe2\x80\x99s Apply. #Comp ends 13th N\xe2\x80\xa6',1
Reply, 'RT @Hogiesonline: #FridayFeeling RETWEET &amp; TAG a friend who loves Taylor Swift to #WIN this Taylor Swift perfume #Reputation #FreebieFriday\xe2\x80\xa6',1
Reply, 'RT @ChelseaFC: Leaving work for the weekend... \n\n#FridayFeeling https://t.co/6aT03l7skC',1
Reply, 'RT @Neetuku32173664: #FridayFeeling \n\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xa6\xe0\xa4\xae\xe0\xa4\xb8 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xab\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\xb8 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xad\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa3\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xb5\xe0\xa4\xb9 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xa4 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c \xe0\xa4\xb9\xe0\xa5\x88\nSad\xe2\x80\xa6',1
Reply," ""RT @ldncatsofficial: Q: What did the cat say when he lost all his money? \nA:  I'm paw! \n\n#CatsOfTwitter  #cat #cats #joke #FridayFeeling  @\xe2\x80\xa6""",1
Reply, 'RT @Neetuku32173664: #FridayFeeling \n\xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb5 \xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb2\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa4\xa3 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xa3\xe0\xa4\xa7\xe0\xa5\x80\xe0\xa4\xb0\xe0\xa4\xae \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xaa\xe0\xa4\xb2\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xae \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\x82\xe0\xa4\x9c\xe0\xa5\x80\xe0\xa4\xb0\xe0\xa4\xae\n\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x88\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xb0 \xe0\xa4\x9f\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4\xe2\x80\xa6',1
