Tweet, 'Emerging GOP conventional wisdom: Nothing went wrong last night that raising taxes on the middle class cannot fix.',-1
Reply," '@davidfrum #TaxCuts: a #panacea for #Everything: #debt, #Growth, #Winning #ElectionDay, #herpes, #HIV, #worldhunger\xe2\x80\xa6 https://t.co/qZGkn8664v'",-1
Tweet, 'Congratulations to all of the \xe2\x80\x9dDEPLORABLES\xe2\x80\x9d and the millions of people who gave us a MASSIVE (304-227) Electoral Co\xe2\x80\xa6 https://t.co/cKVtPvEHO ',-1
Reply," '@realDonaldTrump Mr. Trump #POTUS #imo despite whatever Party anyone voted for, we are #citizens. Registered\xe2\x80\xa6 https://t.co/o9PNN4v84d'",-1
Reply," ""Women won BIG in this week's Virginia elections! Click here \xf0\x9f\x91\x89 https://t.co/e7nhXkLLG8 to meet more history-making w\xe2\x80\xa6 https://t.co/NTlS0vncUp""",-1
Reply," 'RT @HRC: Meet the #transgender Americans who won on #ElectionDay:\n\xf0\x9f\x97\xb3\xef\xb8\x8f Andrea Jenkins, Minnesota\n\xf0\x9f\x97\xb3\xef\xb8\x8f Danica Roem, Virginia\n\xf0\x9f\x97\xb3\xef\xb8\x8f Gerri Cannon, Ne\xe2\x80\xa6'",-1
Reply, 'RT @CaptainsLog2017: #DougJonesForSenate #NoMoore #ElectionDay #RightSideOfHistory\n \nGuess what GOP\n\nVirginia was only the beginning of you\xe2\x80\xa6',-1
Reply," 'RT @HRC: Meet the #transgender Americans who won on #ElectionDay:\n\xf0\x9f\x97\xb3\xef\xb8\x8f Andrea Jenkins, Minnesota\n\xf0\x9f\x97\xb3\xef\xb8\x8f Danica Roem, Virginia\n\xf0\x9f\x97\xb3\xef\xb8\x8f Gerri Cannon, Ne\xe2\x80\xa6'",-1
Reply," 'RT @HRC: Meet the #transgender Americans who won on #ElectionDay:\n\xf0\x9f\x97\xb3\xef\xb8\x8f Andrea Jenkins, Minnesota\n\xf0\x9f\x97\xb3\xef\xb8\x8f Danica Roem, Virginia\n\xf0\x9f\x97\xb3\xef\xb8\x8f Gerri Cannon, Ne\xe2\x80\xa6'",-1
Reply, 'RT @Neubadah: More evidence that this nation would be lost without women.\n\nExit polls from Virginia #ElectionDay:\nMen: 45% Northam | 53% Gi\xe2\x80\xa6',-1
Reply," ""RT @4everNeverTrump: Reality: yesterday's #ElectionDay was a referendum on Trump and the GOP's policies. They lost.\n\nGOP: let's double down\xe2\x80\xa6""",-1
Reply, 'RT @tarapalmeri: Two sources close to Bannon say he offered to rally for Gillespie but the campaign rejected it #electionday Bannon camp fu\xe2\x80\xa6',-1
Reply," 'RT @HRC: Meet the #transgender Americans who won on #ElectionDay:\n\xf0\x9f\x97\xb3\xef\xb8\x8f Andrea Jenkins, Minnesota\n\xf0\x9f\x97\xb3\xef\xb8\x8f Danica Roem, Virginia\n\xf0\x9f\x97\xb3\xef\xb8\x8f Gerri Cannon, Ne\xe2\x80\xa6'",-1
Reply," 'RT @HRC: Meet the #transgender Americans who won on #ElectionDay:\n\xf0\x9f\x97\xb3\xef\xb8\x8f Andrea Jenkins, Minnesota\n\xf0\x9f\x97\xb3\xef\xb8\x8f Danica Roem, Virginia\n\xf0\x9f\x97\xb3\xef\xb8\x8f Gerri Cannon, Ne\xe2\x80\xa6'",-1
Reply, 'RT @HRC: At least six out transgender people were elected to office on #ElectionDay. https://t.co/HVg0x2F3RE',-1
Tweet," 'The historic wins across the country last night for women, members of the LGBTQ community, people of color, and Ame\xe2\x80\xa6 https://t.co/ok969svDDd'",-1
Reply, '@KamalaHarris What a dynamic night! The voters have spoken. \xf0\x9f\x92\x83\xf0\x9f\x92\x83\n#Diversity \xf0\x9f\x91\xb3\xf0\x9f\x91\xa7\n#ElectionDay https://t.co/qOEYjQyWO6',-1
Tweet," 'We\xe2\x80\x99ve been saying that #TaxReform will result in more jobs and bigger paychecks. And now, AT&amp;T is pledging to inves\xe2\x80\xa6 https://t.co/qB3peYs0MA'",-1
Reply," ""@SpeakerRyan They already invested that during Obama's tenure. Sorry Paul. You got caught lying again. You don't ge\xe2\x80\xa6 https://t.co/SRZA8VqXLo""",-1
Tweet, 'Nov 8 has been a horrible day for me since 2013! 11.8.16 results reinforced what I already knew about diffs in\xe2\x80\xa6 https://t.co/KIytLpV3bR',-1
Reply," '11.8.17 #ElectionDay, restored my faith in humanity.To see ALL the #diversity &amp; 1st in the elections results, in spite of DTs divisiveness\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe'",-1
Tweet, '#ThankYouHillary for losing and allowing a lifetime of memes to come out of your loss.',-1
Reply, '@Rambobiggs #ElectionDay \n\nMAGAt Fine Arts https://t.co/b9QkBCT3iw',-1
Tweet, 'This is a great night for our country.',-1
Reply, '@ossoff \xf0\x9f\x91\x86\xf0\x9f\x91\x8dNot 4 #Dotard #TraitorTrump who is having sleepless nights with #Mueller breathing down his neck on 1 sid\xe2\x80\xa6 https://t.co/EAYvZntGoQ',-1
Tweet," 'Canvass process started this morning across the state, with local Boards of Election reviewing everything done on E\xe2\x80\xa6 https://t.co/JOA7TOFxcN'",-1
Reply, '@vaELECT The huge effort to distribute fraudulent voter info must be investigated!!\n#ElectionDay \n#Election2017',-1
Tweet, 'At least six out transgender people were elected to office on #ElectionDay. https://t.co/HVg0x2F3RE',-1
Reply," ""@HRC Congratulations to all of You!\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 It's wonderful to have diversity!\xf0\x9f\x98\x81\n#ElectionDay""",-1
Tweet," 'That\xe2\x80\x99s why the left is so opposed to voter ID, cuts down their chances dramatically. https://t.co/K33A9o4CIP'",-1
Reply," ""@jimdwrench #VoterID is but one component of #ElectionReform.  If #TheLeftHatesAmerica can't accept this basic\xe2\x80\xa6 https://t.co/dCU45IqU0o""",-1
Tweet," ""@GroverNorquist Passing that middle class tax hike will guarantee something, but it's not GOP victories.  Whatever\xe2\x80\xa6 https://t.co/f1izo6vwJR""",-1
Reply," ""@jkbrownn @GroverNorquist Those who don't learn from history are doomed to be swamped by it... #ElectionDay\xe2\x80\xa6 https://t.co/S2UDosU5X2""",-1
Reply," ""Women won BIG in this week's Virginia elections! Click here \xf0\x9f\x91\x89 https://t.co/e7nhXkLLG8 to meet more history-making w\xe2\x80\xa6 https://t.co/NTlS0vncUp""",-1
Tweet, '@IRdotnet @realDonaldTrump I notice Trump didn\xe2\x80\x99t say \xe2\x80\x9cPopular Vote\xe2\x80\x9d.  That\xe2\x80\x99s because he lost the popular vote',-1
Reply, '@EdKrassen @IRdotnet @realDonaldTrump Love you America #ElectionDay \xf0\x9f\x8d\xbf',-1
Tweet," '@BernieSanders Come on @SenSanders , you got squeezed out of your own primary and played for a fool then stood by t\xe2\x80\xa6 https://t.co/PLVjbkHkR0'",-1
Reply," ""@ColumbusOHBail @BernieSanders @SenSanders That's not .@SenSanders, just someone on his staff. Not smart enough to\xe2\x80\xa6 https://t.co/324BojkWd2""",-1
Tweet," 'Bernie: Yesterday was a referendum on President Trump, and he lost badly. It\xe2\x80\x99s clear the American people are deepl\xe2\x80\xa6 https://t.co/cpQ5hh1bj5'",-1
Reply," '@BernieBras Shame for .@SenSanders .@BernieSanders ""staff"" to have taken over tweets; in zeal to zing #POTUS Trump\xe2\x80\xa6 https://t.co/SOvy6IsmyN'",-1
Tweet, '&amp; 1st Black Woman elected Mayor of Charlotte &amp; 1st refugee Asian Woman elected to Virginia..many 1st for Women here! https://t.co/h7onmJmcla',-1
Reply, '&amp; Andrea Jenkins now the first openly trans woman of colour elected to the city council of a major U.S. city. Congr\xe2\x80\xa6 https://t.co/RUQYhviJeQ',-1
Reply," ""Women won BIG in this week's Virginia elections! Click here \xf0\x9f\x91\x89 https://t.co/e7nhXkLLG8 to meet more history-making w\xe2\x80\xa6 https://t.co/NTlS0vncUp""",-1
Tweet, 'Trump pledged to deport #badhombres from the country. #electionday #oneyearlater',-1
